Date,Close
4/1/2014 16:00:00,2627.99
4/2/2014 16:00:00,2620
4/3/2014 16:00:00,2595
4/4/2014 16:00:00,2545.01
4/7/2014 16:00:00,2515.08
4/8/2014 16:00:00,2517.77
4/9/2014 16:00:00,2548
4/10/2014 16:00:00,2513.59
4/11/2014 16:00:00,2492
4/14/2014 16:00:00,2539
4/15/2014 16:00:00,2512.75
4/16/2014 16:00:00,2505.19
4/17/2014 16:00:00,2539.46
4/21/2014 16:00:00,2525
4/22/2014 16:00:00,2551.94
4/23/2014 16:00:00,2529.66
4/24/2014 16:00:00,2520
4/25/2014 16:00:00,2475.01
4/28/2014 16:00:00,2490.53
4/29/2014 16:00:00,2476.25
4/30/2014 16:00:00,2438
5/1/2014 16:00:00,2400.92
5/2/2014 16:00:00,2380.02
5/5/2014 16:00:00,2441.96
5/6/2014 16:00:00,2401.01
5/7/2014 16:00:00,2370.51
5/8/2014 16:00:00,2356
5/9/2014 16:00:00,2447.44
5/12/2014 16:00:00,2646.67
5/13/2014 16:00:00,2640
5/14/2014 16:00:00,2611.01
5/15/2014 16:00:00,2615
5/16/2014 16:00:00,2620.59
5/19/2014 16:00:00,2630.61
5/20/2014 16:00:00,2615
5/21/2014 16:00:00,2623.95
5/22/2014 16:00:00,2625
5/23/2014 16:00:00,2647.57
5/27/2014 16:00:00,2733
5/28/2014 16:00:00,2706
5/29/2014 16:00:00,2719.99
5/30/2014 16:00:00,2694.85
6/2/2014 16:00:00,2884.69
6/3/2014 16:00:00,2890.01
6/4/2014 16:00:00,2909
6/5/2014 16:00:00,2935
6/6/2014 16:00:00,2924.99
6/9/2014 16:00:00,2907.66
6/10/2014 16:00:00,2905
6/11/2014 16:00:00,2920
6/12/2014 16:00:00,2928
6/13/2014 16:00:00,2933.47
6/16/2014 16:00:00,2898
6/17/2014 16:00:00,2912.39
6/18/2014 16:00:00,2930
6/19/2014 16:00:00,2898.01
6/20/2014 16:00:00,2892.16
6/23/2014 16:00:00,2930.01
6/24/2014 16:00:00,2945.2
6/25/2014 16:00:00,3016.18
6/26/2014 16:00:00,2948.5
6/27/2014 16:00:00,3069.45
6/30/2014 16:00:00,3020.27
7/1/2014 16:00:00,3097.6
7/2/2014 16:00:00,3017.42
7/3/2014 16:00:00,2998.1
7/7/2014 16:00:00,3006
7/8/2014 16:00:00,2989
7/9/2014 16:00:00,3007.87
7/10/2014 16:00:00,2915
7/11/2014 16:00:00,2929
7/14/2014 16:00:00,2926
7/15/2014 16:00:00,2936.37
7/16/2014 16:00:00,2920.36
7/17/2014 16:00:00,2922.07
7/18/2014 16:00:00,2933
7/21/2014 16:00:00,2914
7/22/2014 16:00:00,2896.73
7/23/2014 16:00:00,2920.09
7/24/2014 16:00:00,2900
7/25/2014 16:00:00,2933
7/28/2014 16:00:00,2905
7/29/2014 16:00:00,2878
7/30/2014 16:00:00,2920
7/31/2014 16:00:00,2852
8/1/2014 16:00:00,2845
8/4/2014 16:00:00,2849.99
8/5/2014 16:00:00,2880
8/6/2014 16:00:00,2840
8/7/2014 16:00:00,2830
8/8/2014 16:00:00,2898
8/11/2014 16:00:00,2910.21
8/12/2014 16:00:00,2900.54
8/13/2014 16:00:00,2925
8/14/2014 16:00:00,2901.91
8/15/2014 16:00:00,2930
8/18/2014 16:00:00,2973.89
8/19/2014 16:00:00,2984
8/20/2014 16:00:00,2940
8/21/2014 16:00:00,2900
8/22/2014 16:00:00,2896.69
8/25/2014 16:00:00,2885
8/26/2014 16:00:00,2880.72
8/27/2014 16:00:00,2886.49
8/28/2014 16:00:00,2861.82
8/29/2014 16:00:00,2899.25
9/2/2014 16:00:00,2921.5
9/3/2014 16:00:00,2885
9/4/2014 16:00:00,2909.93
9/5/2014 16:00:00,2858.43
9/8/2014 16:00:00,2860.5
9/9/2014 16:00:00,2869.01
9/10/2014 16:00:00,2847.05
9/11/2014 16:00:00,2858.99
9/12/2014 16:00:00,2848.21
9/15/2014 16:00:00,2804
9/16/2014 16:00:00,2813.86
9/17/2014 16:00:00,2771
9/18/2014 16:00:00,2765
9/19/2014 16:00:00,2662.65
9/22/2014 16:00:00,2605
9/23/2014 16:00:00,2480.15
9/24/2014 16:00:00,2569.85
9/25/2014 16:00:00,2536
9/26/2014 16:00:00,2625
9/29/2014 16:00:00,2708.05
9/30/2014 16:00:00,2674.99
10/1/2014 16:00:00,2606
10/2/2014 16:00:00,2624.9
10/3/2014 16:00:00,2650
10/6/2014 16:00:00,2666
10/7/2014 16:00:00,2650
10/8/2014 16:00:00,2752.56
10/9/2014 16:00:00,2678
10/10/2014 16:00:00,2645
10/13/2014 16:00:00,2723.9
10/14/2014 16:00:00,2925
10/15/2014 16:00:00,2915
10/16/2014 16:00:00,2943
10/17/2014 16:00:00,2921.99
10/20/2014 16:00:00,2939.33
10/21/2014 16:00:00,2980
10/22/2014 16:00:00,2815
10/23/2014 16:00:00,2930
10/24/2014 16:00:00,2839.01
10/27/2014 16:00:00,2834.98
10/28/2014 16:00:00,2993.9
10/29/2014 16:00:00,2990
10/30/2014 16:00:00,2929.37
10/31/2014 16:00:00,3072.87
11/3/2014 16:00:00,3050
11/4/2014 16:00:00,3213.6
11/5/2014 16:00:00,3248.84
11/6/2014 16:00:00,3480
11/7/2014 16:00:00,3644.98
11/10/2014 16:00:00,3600.01
11/11/2014 16:00:00,3441
11/12/2014 16:00:00,3463.23
11/13/2014 16:00:00,3456
11/14/2014 16:00:00,3415
11/17/2014 16:00:00,3443
11/18/2014 16:00:00,3351.5
11/19/2014 16:00:00,3450
11/20/2014 16:00:00,3410
11/21/2014 16:00:00,3485
11/24/2014 16:00:00,3550
11/25/2014 16:00:00,3572.91
11/26/2014 16:00:00,3582.72
11/28/2014 16:00:00,3449.99
12/1/2014 16:00:00,3330.13
12/2/2014 16:00:00,3400.01
12/3/2014 16:00:00,3675.01
12/4/2014 16:00:00,3647
12/5/2014 16:00:00,3720.31
12/8/2014 16:00:00,3807
12/9/2014 16:00:00,3886
