Date,Close
4/1/2014 16:00:00,187213
4/2/2014 16:00:00,186759
4/3/2014 16:00:00,186287
4/4/2014 16:00:00,185753
4/7/2014 16:00:00,184700
4/8/2014 16:00:00,184640
4/9/2014 16:00:00,185897
4/10/2014 16:00:00,183402
4/11/2014 16:00:00,182759.5
4/14/2014 16:00:00,183212
4/15/2014 16:00:00,185640
4/16/2014 16:00:00,188900
4/17/2014 16:00:00,190639
4/21/2014 16:00:00,189482
4/22/2014 16:00:00,190720
4/23/2014 16:00:00,190800
4/24/2014 16:00:00,190500
4/25/2014 16:00:00,190686
4/28/2014 16:00:00,191400
4/29/2014 16:00:00,192545
4/30/2014 16:00:00,193275
5/1/2014 16:00:00,193483
5/2/2014 16:00:00,192255
5/5/2014 16:00:00,189790
5/6/2014 16:00:00,187375
5/7/2014 16:00:00,191550
5/8/2014 16:00:00,190100
5/9/2014 16:00:00,190883.01
5/12/2014 16:00:00,191115
5/13/2014 16:00:00,191826
5/14/2014 16:00:00,191420
5/15/2014 16:00:00,189371
5/16/2014 16:00:00,190210
5/19/2014 16:00:00,190400
5/20/2014 16:00:00,189201
5/21/2014 16:00:00,189975
5/22/2014 16:00:00,190535
5/23/2014 16:00:00,190205
5/27/2014 16:00:00,191300
5/28/2014 16:00:00,191356
5/29/2014 16:00:00,192300
5/30/2014 16:00:00,192000
6/2/2014 16:00:00,191748
6/3/2014 16:00:00,190417
6/4/2014 16:00:00,190766
6/5/2014 16:00:00,192100
6/6/2014 16:00:00,192895
6/9/2014 16:00:00,191917
6/10/2014 16:00:00,192306.69
6/11/2014 16:00:00,192357
6/12/2014 16:00:00,190950
6/13/2014 16:00:00,189520
6/16/2014 16:00:00,189250
6/17/2014 16:00:00,188990
6/18/2014 16:00:00,190675
6/19/2014 16:00:00,190491
6/20/2014 16:00:00,190500
6/23/2014 16:00:00,189900
6/24/2014 16:00:00,190171
6/25/2014 16:00:00,190660.05
6/26/2014 16:00:00,190576
6/27/2014 16:00:00,190559
6/30/2014 16:00:00,189900.5
7/1/2014 16:00:00,190500
7/2/2014 16:00:00,191499
7/3/2014 16:00:00,193600
7/7/2014 16:00:00,193000
7/8/2014 16:00:00,192400
7/9/2014 16:00:00,193040
7/10/2014 16:00:00,192500
7/11/2014 16:00:00,192900
7/14/2014 16:00:00,193380
7/15/2014 16:00:00,192776
7/16/2014 16:00:00,192072
7/17/2014 16:00:00,189811
7/18/2014 16:00:00,192487
7/21/2014 16:00:00,193030
7/22/2014 16:00:00,192640
7/23/2014 16:00:00,192205
7/24/2014 16:00:00,192441
7/25/2014 16:00:00,191224.94
7/28/2014 16:00:00,192580
7/29/2014 16:00:00,191158
7/30/2014 16:00:00,191716
7/31/2014 16:00:00,188124
8/1/2014 16:00:00,189279
8/4/2014 16:00:00,194305
8/5/2014 16:00:00,192499
8/6/2014 16:00:00,193700
8/7/2014 16:00:00,194001
8/8/2014 16:00:00,196253
8/11/2014 16:00:00,198000
8/12/2014 16:00:00,199562
8/13/2014 16:00:00,199609
8/14/2014 16:00:00,202850
8/15/2014 16:00:00,201227
8/18/2014 16:00:00,202419
8/19/2014 16:00:00,202600
8/20/2014 16:00:00,202388
8/21/2014 16:00:00,205159
8/22/2014 16:00:00,203532
8/25/2014 16:00:00,204579
8/26/2014 16:00:00,204577
8/27/2014 16:00:00,204741
8/28/2014 16:00:00,204040
8/29/2014 16:00:00,205880
9/2/2014 16:00:00,206740
9/3/2014 16:00:00,206438
9/4/2014 16:00:00,206820
9/5/2014 16:00:00,206700
9/8/2014 16:00:00,207200
9/9/2014 16:00:00,205305
9/10/2014 16:00:00,206750
9/11/2014 16:00:00,206850
9/12/2014 16:00:00,205635
9/15/2014 16:00:00,207110
9/16/2014 16:00:00,207745
9/17/2014 16:00:00,209000.1
9/18/2014 16:00:00,212075.05
9/19/2014 16:00:00,212000
9/22/2014 16:00:00,208900
9/23/2014 16:00:00,208445
9/24/2014 16:00:00,209850
9/25/2014 16:00:00,206000
9/26/2014 16:00:00,208133
9/29/2014 16:00:00,207321
9/30/2014 16:00:00,206900
10/1/2014 16:00:00,204855
10/2/2014 16:00:00,206250
10/3/2014 16:00:00,208750
10/6/2014 16:00:00,208585
10/7/2014 16:00:00,205035
10/8/2014 16:00:00,209950
10/9/2014 16:00:00,205850
10/10/2014 16:00:00,205150
10/13/2014 16:00:00,204913.11
10/14/2014 16:00:00,206025
10/15/2014 16:00:00,203800
10/16/2014 16:00:00,202000.1
10/17/2014 16:00:00,205505
10/20/2014 16:00:00,205850
10/21/2014 16:00:00,208330
10/22/2014 16:00:00,206525
10/23/2014 16:00:00,208109
10/24/2014 16:00:00,209251
10/27/2014 16:00:00,209222
10/28/2014 16:00:00,210570
10/29/2014 16:00:00,209600.2
10/30/2014 16:00:00,209030.61
10/31/2014 16:00:00,210000
11/3/2014 16:00:00,211100
11/4/2014 16:00:00,213000
11/5/2014 16:00:00,214155
11/6/2014 16:00:00,214800
11/7/2014 16:00:00,214970
11/10/2014 16:00:00,217500
11/11/2014 16:00:00,217352.71
11/12/2014 16:00:00,218101
11/13/2014 16:00:00,219300
11/14/2014 16:00:00,218023
11/17/2014 16:00:00,218540
11/18/2014 16:00:00,218868
11/19/2014 16:00:00,218544.9
11/20/2014 16:00:00,218250
11/21/2014 16:00:00,219935
11/24/2014 16:00:00,221052.83
11/25/2014 16:00:00,221725
11/26/2014 16:00:00,222411
11/28/2014 16:00:00,223065
12/1/2014 16:00:00,222525
12/2/2014 16:00:00,225000
12/3/2014 16:00:00,224485
12/4/2014 16:00:00,225214.7
12/5/2014 16:00:00,225640
12/8/2014 16:00:00,227800
12/9/2014 16:00:00,225334
12/10/2014 16:00:00,223650
12/11/2014 16:00:00,224800
12/12/2014 16:00:00,219000
12/15/2014 16:00:00,219073
12/16/2014 16:00:00,218460
12/17/2014 16:00:00,222800
12/18/2014 16:00:00,229300
12/19/2014 16:00:00,227886
12/22/2014 16:00:00,227720
12/23/2014 16:00:00,227630
12/24/2014 16:00:00,226515
12/26/2014 16:00:00,226500
12/29/2014 16:00:00,228165
12/30/2014 16:00:00,228255
12/31/2014 16:00:00,226000
1/2/2015 16:00:00,223600
1/5/2015 16:00:00,220980
1/6/2015 16:00:00,220450
1/7/2015 16:00:00,223480
1/8/2015 16:00:00,226680
1/9/2015 16:00:00,224675
1/12/2015 16:00:00,222424.44
1/13/2015 16:00:00,223000
1/14/2015 16:00:00,221878
1/15/2015 16:00:00,221510
1/16/2015 16:00:00,223615
1/20/2015 16:00:00,222636
1/21/2015 16:00:00,220895
1/22/2015 16:00:00,224915
1/23/2015 16:00:00,223751
1/26/2015 16:00:00,224184
1/27/2015 16:00:00,221511
1/28/2015 16:00:00,217160
1/29/2015 16:00:00,219998
1/30/2015 16:00:00,215865
2/2/2015 16:00:00,220099.99
2/3/2015 16:00:00,222183
2/4/2015 16:00:00,221026.88
2/5/2015 16:00:00,224560
2/6/2015 16:00:00,224880
2/9/2015 16:00:00,223999.88
2/10/2015 16:00:00,225140
2/11/2015 16:00:00,224392.85
2/12/2015 16:00:00,224460
2/13/2015 16:00:00,222555
2/17/2015 16:00:00,223300
2/18/2015 16:00:00,222800
2/19/2015 16:00:00,221495
2/20/2015 16:00:00,223100
2/23/2015 16:00:00,221000
2/24/2015 16:00:00,223405
2/25/2015 16:00:00,222855
2/26/2015 16:00:00,222250
2/27/2015 16:00:00,221180
3/2/2015 16:00:00,220365
3/3/2015 16:00:00,219000
3/4/2015 16:00:00,217612
3/5/2015 16:00:00,219500
3/6/2015 16:00:00,218810.99
3/9/2015 16:00:00,220499.9
3/10/2015 16:00:00,217400
3/11/2015 16:00:00,217500
3/12/2015 16:00:00,219898
3/13/2015 16:00:00,217118
3/16/2015 16:00:00,219502
3/17/2015 16:00:00,218599.95
3/18/2015 16:00:00,219699
3/19/2015 16:00:00,218000
3/20/2015 16:00:00,218300
3/23/2015 16:00:00,218646
3/24/2015 16:00:00,217005
3/25/2015 16:00:00,217000
3/26/2015 16:00:00,216240
3/27/2015 16:00:00,217000.1
3/30/2015 16:00:00,219700
3/31/2015 16:00:00,217500
4/1/2015 16:00:00,216300
4/2/2015 16:00:00,216500
4/6/2015 16:00:00,216275
4/7/2015 16:00:00,215500
4/8/2015 16:00:00,214828
4/9/2015 16:00:00,215522.77
4/10/2015 16:00:00,215211
4/13/2015 16:00:00,215950
4/14/2015 16:00:00,214420
4/15/2015 16:00:00,214675.1
4/16/2015 16:00:00,214350
4/17/2015 16:00:00,212982
4/20/2015 16:00:00,214100
4/21/2015 16:00:00,213440
4/22/2015 16:00:00,214789
4/23/2015 16:00:00,214740
